,X,Y,OBJECTID,GLOBALID,FIREOCCURID,CN,REVDATE,FIRENAME,COMPLEXNAME,FIREYEAR,UNIQFIREID,SOFIRENUM,LOCALFIRENUM,REPORTINGUNIT,DISCOVERYDATETIME,SIZECLASS,TOTALACRES,STATCAUSE,COMMENTS,DATASOURCE,FIREOUTDATETIME,OWNERAGENCY,UNITIDOWNER,PROTECTIONAGENCY,UNITIDPROTECT,LATDD83,LONGDD83,FIRETYPECATEGORY,POINTTYPE,PERIMEXISTS,FIRESTATQC,DBSOURCEID,DBSOURCEDATE
495539,-119.3663883,44.21915,329903476,{75379C3D-698C-4952-96E0-371B41B523D9},6175e2ca-1a7b-40a9-96b1-f35fffdd31c4,6977610,2020/01/16 00:00:00+00,083 Blue Ridge,,2019,2019-ORMAF-019083,23,10-Jan,604,2019/07/03 12:18:00+00,E,667,1 - Lightning,Suppression managed for resource benefit.,24,2019/10/15 12:30:00+00,USFS,ORMAF,USFS,ORMAF,44.21915,-119.36639,WF,Ignition,Y,Yes,6,2020/09/11 04:55:36+00
495628,-118.4597222,44.285,329903565,{5811CE9C-A2C3-4207-B93A-140436DBA296},6fb0fefd-a96d-4f23-bd34-60936bfcd93f,0,2020/03/10 00:00:00+00,204 Cow,,2019,2019-ORMAF-019204,204,19204,604,2019/08/09 19:34:00+00,G,9668,1 - Lightning,Fire was never inputed into FireStat and as of 3-10-2020 fire was not declared out,24,,USFS,ORMAF,USFS,ORMAF,44.285,-118.459,WF,Ignition,Y,,6,2020/09/11 04:55:36+00
495887,-119.4005556,45.07361111,329903824,{8B1C82CE-37B7-4541-A895-76663426D213},a0acb8b3-139f-43e8-8fc3-f522bea1878a,6984209,2020/01/16 00:00:00+00,Little Bear,163HK,2019,2019-ORUMF-000166,57,JD 166,614,2019/08/06 13:30:00+00,F,1350,1 - Lightning,,24,2019/10/28 11:00:00+00,USFS,ORUMF,USFS,ORUMFH,45.07361,-119.40056,WF,Ignition,Y,Yes,6,2020/09/11 04:55:37+00
495968,-120.9017,45.6503,329903905,{4A85FB9F-FAD8-44EE-B7B0-5B3FE1C7975B},b64a5971-07aa-4009-844f-070a39c1e8ee,6944633,2020/03/17 00:00:00+00,MILLER ISLAND,,2019,2019-ORCGF-000446,8,OR-CGF-446,622,2019/07/23 21:30:00+00,E,900,1 - Lightning,,24,2019/07/29 14:50:00+00,USFS,ORCGF,USFS,ORCGF,45.6503,-120.9017,WF,Ignition,Y,Yes,6,2020/09/11 04:55:38+00
495985,-120.8275,42.64966667,329903922,{F1D868E4-A00B-4FF8-9550-9BFE74BAC488},f6acef1b-4b7c-44a1-b6f4-1a7fc833ab1d,6919138,2019/06/05 00:00:00+00,Watson Creek,,2018,2018-ORFWF-000360,49,360,602,2018/08/15 16:55:00+00,G,59061,9 - Miscellaneous,,24,2019/02/19 16:00:00+00,USFS,ORFWF,USFS,ORFWF,42.64967,-120.8275,WF,Ignition,Y,Yes,6,2020/09/11 04:55:38+00
496024,-117.427,45.17799,329903961,{5B76C80A-ADA7-41F4-9A36-E743FED52320},026f0fc5-d38c-4f7b-928a-59f37be81baa,6945197,2020/01/16 00:00:00+00,Granite Gulch,,2019,2019-ORWWF-000609,21,,616,2019/07/28 19:36:00+00,G,5555,1 - Lightning,,24,2019/10/17 11:02:00+00,USFS,ORWWF,USFS,ORWWF,45.17799,-117.427,WF,Ignition,Y,Yes,6,2020/09/11 04:55:38+00
496061,-121.1142,43.8394,329903998,{EBA4FA17-70BF-4230-B545-354952ECE158},,6911558,2019/07/02 00:00:00+00,1144 NE TEPEE,,2018,2018-ORDEF-000084,126,84,601,2018/09/07 14:05:00+00,F,2027,4 - Campfire,"Teepee Fire/1144 was started by a warming fire, IC was Ian Gardner, IC(t) was Chris Witherspoon, Investigator was Heidi Sprenger.",24,2018/11/21 08:00:00+00,USFS,ORDEF,USFS,ORDEF,43.8394,-121.1142,WF,Ignition,Y,Yes,6,2020/09/11 04:55:38+00
496323,-120.7255556,48.26222222,329904260,{918E52EF-4D13-4228-A925-90E76E3F6367},880cb9fc-683c-40d3-a8b5-7ed3c6126f69,6958729,2020/03/23 00:00:00+00,Devore Creek,,2019,2019-WAOWF-000362,37,203,617,2019/07/26 17:00:00+00,E,679,1 - Lightning,,24,2019/10/03 18:00:00+00,USFS,WAOWF,USFS,WAOWF,48.26222,-120.72556,WF,Ignition,Y,Yes,6,2020/09/11 04:55:39+00
496402,-120.9928,46.93297,329904339,{563EF597-8B21-4B97-A71A-64466D5B6ADB},7d22164b-f544-4889-a0d4-506aefc34747,6959045,2020/03/23 00:00:00+00,LEFT HAND,,2019,2019-WAOWF-000304,22,804,617,2019/07/23 09:30:00+00,F,3406,1 - Lightning,,24,2019/12/01 02:00:00+00,USFS,WAOWF,USFS,WAOWF,46.93297,-120.9928,WF,Ignition,Y,Yes,6,2020/09/11 04:55:40+00
498878,-85.544,33.903,329906815,{D85DCE6A-1E75-4F02-95B9-9F4C96DFDC33},,1613932,2018/11/28 00:00:00+00,FLEET,,2011,,10,1,801,2011/02/19 18:00:00+00,E,645,7 - Arson,,0,2011/03/03 08:00:00+00,State,,State,,33.903,-85.544,WF,Ignition,Y,Yes,801,2020/09/11 04:56:02+00
498879,-87.522,34.395,329906816,{8790C3E7-8E33-4BC2-8DBD-F3D6DAB78175},,1615181,2018/11/28 00:00:00+00,FORD,,2011,,11,1,801,2011/02/20 13:00:00+00,F,1014,9 - Miscellaneous,,0,2011/03/14 08:00:00+00,USFS,,USFS,,34.395,-87.522,WF,Ignition,Y,Yes,801,2020/09/11 04:56:02+00
499308,-85.623,33.844,329907245,{AAF6DEB8-CE95-4329-ABE3-E39A557FEB52},,1694054,2018/11/28 00:00:00+00,RED MTN.,,2013,,27,5,801,2013/11/10 11:15:00+00,E,532,4 - Campfire,Fire was in the Dugger Mountain Wilderness.,0,2013/12/02 02:00:00+00,USFS,,USFS,,33.844,-85.623,WF,Ignition,Y,Yes,801,2020/09/11 04:56:04+00
499489,-86.097,33.266,329907426,{74830D33-4FBA-46DD-97CD-BE6F8204FF33},e9286d2f-5380-4e28-b529-b4202657e19c,6765115,2018/11/28 00:00:00+00,Power Horn,,2016,2016-ALALF-160622,45,22,801,2016/10/12 14:00:00+00,E,570,7 - Arson,Power Line inside the fire area,0,2016/12/01 05:00:00+00,USFS,ALALF,USFS,ALALF,33.266,-86.097,WF,Ignition,Y,Yes,801,2020/09/11 04:56:05+00
499969,-85.641,33.773,329907906,{0CAA821C-238C-4FD0-9FC7-4956B26C5B1F},,1616031,2018/11/28 00:00:00+00,SMOKE CHASER,,2012,,3,1,801,2012/01/31 15:30:00+00,E,867,7 - Arson,AFC reported fire to FS,0,2012/02/19 04:00:00+00,USFS,,USFS,,33.773,-85.641,WF,Ignition,Y,Yes,801,2020/09/11 04:56:07+00
500095,-85.843,33.396,329908032,{CA7DC5C9-B5A5-4FFD-AD9B-C340B828573A},f460cc27-0288-4d0f-9226-01e507305d2f,6708363,2018/11/28 00:00:00+00,Caney Head,,2016,2016-ALALF-160608,11,8,801,2016/03/20 15:34:00+00,E,932,7 - Arson,Fire was in the Cheaha Wilderness or it would have been contained and contolled sooner.,0,2016/04/01 07:00:00+00,USFS,ALALF,USFS,ALALF,33.396,-85.843,WF,Ignition,Y,Yes,801,2020/09/11 04:56:07+00
500175,-85.921,33.372,329908112,{F32AEA15-F465-42D9-B102-F285489B81AF},14c75f86-fc73-433d-870c-4cd7625dd4f3,6765069,2018/11/28 00:00:00+00,Welcome Home 1,,2016,2016-ALALF-160624,53,24,801,2016/10/30 03:00:00+00,E,988,7 - Arson,,0,2016/12/12 12:00:00+00,USFS,ALALF,USFS,ALALF,33.372,-85.921,WF,Ignition,Y,Yes,801,2020/09/11 04:56:08+00
500184,-86.117,33.171,329908121,{80F9B0D6-0783-4250-9C60-81D0D08E772A},91ace9c5-9438-45bb-b2d9-492e83e2972b,6767604,2018/11/28 00:00:00+00,Half Way,,2016,2016-ALALF-160627,62,27,801,2016/11/12 19:30:00+00,F,1066,4 - Campfire,,0,2016/12/19 12:00:00+00,USFS,ALALF,USFS,ALALF,33.171,-86.117,WF,Ignition,Y,Yes,801,2020/09/11 04:56:08+00
500192,-85.868,33.465,329908129,{0100F49D-D439-4FE7-8472-76D8FEFBA2E5},74974cdf-7b81-4834-b542-bb7172855fbf,6767626,2018/11/28 00:00:00+00,Lake Chinnabee,,2016,2016-ALALF-160631,69,31,801,2016/11/28 07:28:00+00,F,2229,7 - Arson,,0,2016/12/12 12:00:00+00,USFS,ALALF,USFS,ALALF,33.465,-85.868,WF,Ignition,Y,Yes,801,2020/09/11 04:56:08+00
500292,-87.4834,33.00002,329908229,{09CA50F3-53FB-458A-BA27-359D8E686D4F},, ,2020/02/26 00:00:00+00,Big Candle,,2019,2019-ALALF-190002,1,1,801,2019/02/01 13:30:00+00,F,1262,9 - Miscellaneous, ,2,2019/02/12 16:30:00+00,USFS,ALALF,USFS,,33.00002,-87.4834,WF,General,Y,Yes,801,2020/09/11 04:56:08+00
500302,-86.93459,32.77911,329908239,{C247E85E-A224-4CE1-B857-5CEFB9C15E3A},2493e70b-58a8-4c0e-b623-01da2a596d24, ,2020/02/26 00:00:00+00,426 B,,2019,2019-ALALF-190084,12,5,801,2019/04/02 09:00:00+00,F,2590,9 - Miscellaneous, ,20,2019/04/10 16:30:00+00,USFS,ALALF,USFS,ALALF,32.77911,-86.93459,WF,General,Y,Yes,801,2020/09/11 04:56:08+00
500307,-87.32921,32.93928,329908244,{EED6D6E0-E511-466C-ABF0-510954A90A41},d645a1e3-78e3-45bf-bdbf-72b5dd87ee57, ,2020/02/26 00:00:00+00,742,,2019,2019-ALALF-190059,7,3,801,2019/03/20 15:00:00+00,F,2148,9 - Miscellaneous, ,7,2019/04/01 16:30:00+00,USFS,ALALF,USFS,ALALF,32.93928,-87.32921,WF,General,Y,Yes,801,2020/09/11 04:56:08+00
500317,-87.49555,32.99666,329908254,{62C0D069-7E2F-41B6-97B9-9D80CA10055E},8f9e82d3-7577-4cc2-9f4b-1f1e4907078b, ,2020/02/26 00:00:00+00,701G,,2019,2019-ALALF-000190,27,,801,2019/10/02 14:00:00+00,E,721,7 - Arson, ,2,2019/10/18 16:00:00+00,USFS,ALALF,USFS,ALALF,32.99666,-87.49555,WF,General,Y,Yes,801,2020/09/11 04:56:08+00
500427,-84.40305556,36.74527778,329908364,,,,1999/11/30 00:00:00+00,TURKEY,,2012,,48,120086,,2012/11/22 12:15:00+00,E,580,7 - Arson,Used Laurel Creek Rx lines as part of containment strategy., ,,,,USFS,,36.74528,-84.40306,WF,Ignition, ,Y,802,2020/09/11 04:56:20+00
500538,-83.67111111,37.82111111,329908475,,,,1999/11/30 00:00:00+00,FISHTRAP,,2010,,50,50,,2010/10/23 23:45:00+00,F,1640,4 - Campfire,Fish Trap Fire Complex, ,,,,USFS,,37.82111,-83.67111,WF, , , ,802,2020/09/11 04:56:21+00
500558,-83.49361111,38.11166667,329908495,,,,1999/11/30 00:00:00+00,CLAYLICK,,2010,,31,31,,2010/04/16 12:58:00+00,F,1102,9 - Miscellaneous,, ,,,,USFS,,38.11167,-83.49361,WF, , , ,802,2020/09/11 04:56:21+00
500668,-83.92722222,37.51972222,329908605,,,,1999/11/30 00:00:00+00,WIND CAVE,,2013,,17,130036,,2013/04/03 15:03:00+00,E,715,7 - Arson,, ,,,,USFS,,37.51972,-83.92722,WF,Ignition, ,Y,802,2020/09/11 04:56:21+00
500673,-84.41639,36.95527,329908610,,7a6a5f77-17b1-47ff-9d4f-33b083bb9025,,1999/11/30 00:00:00+00,Addison,,2016,2016-KYDBF-016205,78,,,2016/11/26 16:08:00+00,E,643,9 - Miscellaneous,, ,,,802,USFS,KYDBF,36.95527,-84.41639,WF,Ignition, ,Y,802,2020/09/11 04:56:21+00
505094,-84.27569,37.25223,329913031,,a540365c-4875-4363-99e4-ac291ec1fa32,6846218,1999/11/30 00:00:00+00,Mize 2,,2017,2017-KYDBF-170125,42,,,2017/12/02 14:39:00+00,E,896,7 - Arson,, ,,,802,USFS,KYDBF,37.25223,-84.27569,WF,Ignition,Y,Y,802,2020/09/11 04:56:43+00
505099,-84.31455556,36.60413889,329913036,,32aea27d-1692-4cd2-91b3-d9cfe299f77b,6845380,1999/11/30 00:00:00+00,Little Rock Creek,,2017,2017-KYDBF-170117,37,,,2017/11/28 10:00:00+00,E,667,7 - Arson,, ,,,,State,KYKYS,36.60414,-84.31456,WF,Ignition,Y,Y,802,2020/09/11 04:56:43+00
505121,-84.32616667,36.80772222,329913058,,05679d8a-c2d0-4ce4-8c62-cf911dc8f74b,6780284,1999/11/30 00:00:00+00,Steps,,2017,2017-KYDBF-170075,14,,,2017/04/09 14:41:00+00,E,837,4 - Campfire,none, ,,,802,USFS,KYDBF,36.80772,-84.32617,WF,Ignition,N,Y,802,2020/09/11 04:56:43+00
505261,-83.37398333,34.83041667,329913198,,6771022,,2019/02/05 00:00:00+00,Timber Ridge,,2016,2016-GACHF-160080,70,21,803,2016/11/11 16:30:00+00,E,889,7 - Arson,,3,2016/12/29 11:00:00+00,GACHF,GACHF,USFS,,34.83042,-83.37398, , , , ,803,2020/09/11 04:56:54+00
505263,-83.54718333,34.94103333,329913200,,6771036,,2019/02/05 00:00:00+00,Rock Mountain,,2016,2016-GACHF-160079,68,20,803,2016/11/09 17:05:00+00,G,24725,7 - Arson,,3,2016/12/29 11:00:00+00,GACHF,GACHF,USFS,,34.94103,-83.54718, , , , ,803,2020/09/11 04:56:55+00
508494,-83.90505,34.72175,329916431,,6770144,,2019/02/05 00:00:00+00,Angry Elf (Swaims Cove),,2016,2016-GACHF-160094,82,20,803,2016/12/23 20:00:00+00,E,528,2 - Equipment Use,Started from a vehicle fire,3,2017/01/10 00:20:00+00,GACHF,GACHF,USFS,,34.72175,-83.90505, , , , ,803,2020/09/11 04:57:10+00
509413,-84.56336111,34.89233333,329917350,,6772122,,2019/02/05 00:00:00+00,Rough Ridge,Rough Ridge Fire,2016,2016-GACHF-160052,41,17,803,2016/10/16 12:00:00+00,G,27870,1 - Lightning,46 were protected in the Jones settlement & Aluculsay Valley communities. Due to the remote and rugged terrain it was decided to contain this fire within natural barriers and provided.,3,2016/12/06 17:00:00+00,GACHF,GACHF,USFS,,34.89233,-84.56336, , , , ,803,2020/09/11 04:57:15+00
509438,-83.1675,35.87416667,329917375,,,,1999/11/30 00:00:00+00,Halls Top,,2016,2016-TNCNF-000168,168,6710669,804,2016/04/04 13:58:00+00,F,2436,5 - Debris Burning,"Hartford, TN, p8j7ru, Crew Type 1, Suppression Person, Helicopter 3 (Medium), Flame Length >2-4', Pine/hardwood",2,2016/05/01 18:00:00+00,USFS,TNCNF,USFS,,35.87417,-83.1675,WF,Ignition,Y,,804,2020/09/11 04:57:25+00
509439,-84.27138889,35.35722222,329917376,,,,1999/11/30 00:00:00+00,Quarry Creek,,2016,2016-TNCNF-000325,54,6769488,804,2016/11/15 23:37:00+00,E,652,7 - Arson,"Hwy. 165 and Quarry Creek Road, Cody Ray, P8KT0W, Engine 6 (150 gal), Engine 7 (50 gal), Flame Length >2-4', Pine/hardwood, Suppression Person, Crew (type unknown), Dozer 3 (Light), Engine 2 (300 gal lddr)",2,2017/01/06 21:30:00+00,Private,TNTNS,State,,35.35722,-84.27139,WF,Ignition,Y,,804,2020/09/11 04:57:25+00
509446,-82.1096,36.2167,329917383,,,,1999/11/30 00:00:00+00,Railroad Grade,,2016,2016-TNCNF-000183,,,804,2016/04/18 23:49:00+00,F,1746.67,0 - Unknown,,2,2016/04/29 16:00:00+00,Private,TNTNS,USFS,,36.2167,-82.1096,WF,Ignition,Y,,804,2020/09/11 04:57:26+00
509464,-82.919502,35.9282,329917401,,,,1999/11/30 00:00:00+00,State Line,,2016,2016-TNCNF-000178,,,804,2016/04/16 13:39:00+00,F,1238,0 - Unknown,,2,2016/05/01 18:00:00+00,State,TNTNS,State,,35.9282,-82.9195,WF,Ignition,Y,,804,2020/09/11 04:57:26+00
509508,-82.5369546,30.33854428,329917445,{04B8F04F-07F7-4AAA-A6A1-659394806A1F},635683fa-5916-4a52-8e4d-95911249ebed,FL_FNF_001240,2018/11/08 00:00:00+00,Red Fox, ,2017,2017-FLFNF-001240,34,10,805,2017/03/18 12:08:00+00,F,3008,7 - Arson, ,2,2017/07/18 08:00:00+00,USFS,FLFNF,USFS,FLFNF,30.33854,-82.53695,WF,General,Y,Yes,805,2020/09/11 04:57:36+00
509526,-82.31666336,30.40416096,329917463,{252C0BB6-01A2-424F-8242-6D9A445F37A2},80fb5248-d129-44cd-b2b8-de5a7de07b50,FL_FNF_015004,2018/11/08 00:00:00+00,Cattail, ,2015,2015-FLFNF-004022,22,2,805,2015/06/14 11:00:00+00,E,550,1 - Lightning,Lighting strike on June 13th.,2,2015/07/28 11:00:00+00,USFS,FLFNF,USFS, ,30.40416,-82.31666,WF,General,Y,Yes,805,2020/09/11 04:57:36+00
509564,-82.37777443,30.39360537,329917501,{F2AF5F58-A0E2-4191-82E7-6AC218081297}, , ,2018/11/08 00:00:00+00,OCEAN BAY, ,2011, ,201,39,805,2011/09/02 11:15:00+00,F,3810,1 - Lightning,LIGTHNING FIRE LOCATED EAST OF THE WILDERNESS IN THE WILDERNESS STUDY AREA CPT 13,2,2011/11/23 11:00:00+00,USFS, ,USFS, ,30.39361,-82.37777,WF,General,Y,Yes,805,2020/09/11 04:57:36+00
509592,-82.47999661,30.40916093,329917529,{9F23EC49-4F41-4BF5-A82B-8F9BB801EFA2}, , ,2018/11/08 00:00:00+00,IMPASSABLE BAY, ,2011, ,93,9,805,2011/06/16 17:30:00+00,G,11025,1 - Lightning,lightning fire in Impassable Bay located east of FRS 272 & North of FRS 212. This part of the Impassable Bay Complete. Type 2 Team was responsible for the fire,2,2011/07/29 10:55:00+00,USFS, ,USFS, ,30.40916,-82.48,WF,General,Y,Yes,805,2020/09/11 04:57:36+00
509593,-82.58194102,30.52443868,329917530,{A745EC41-D07F-49AE-83C5-A11A37A9830A}, , ,2018/11/08 00:00:00+00,KELLY ROAD, ,2011, ,131,17,805,2011/06/16 12:41:00+00,E,963,1 - Lightning,"LIGHTNING FIRE LOCATED IN THE SANDLIN BAY AREA, SOUTH OF KEELY RD.THIS FIRE WAS COMBINED INTO THE IMPASSABLE BAY COMPLEX.TYPE 2 TEAM WAS ASSIGN TO THIS INCIDENT.",2,2011/07/29 10:47:00+00,USFS, ,USFS, ,30.52444,-82.58194,WF,General,Y,Yes,805,2020/09/11 04:57:36+00
509599,-81.45444136,29.04166126,329917536,{EF2D2B47-087D-4AE4-9AC5-DAA00F8F7986},4e7119c1-c274-48d9-a43b-85f3f05bde40,,2018/11/09 13:29:30+00,ALEXANDER SPRINGS,,2015,2015-FLFNF-005006,6,6,805,2015/03/18 14:12:00+00,E,506,2 - Equipment Use,,2,2015/04/14 09:00:00+00,USFS,FLFNF,USFS,,29.04166,-81.45444,WF,Ignition,Y,Yes,805,2020/09/11 04:57:37+00
509619,-81.69493095,29.39731743,329917556,{D8F71559-3612-4C40-BE2A-CB7930E2C873},,,2018/11/09 13:29:27+00,RICHARD 3,,2014,,12,3,805,2014/04/11 13:53:00+00,F,1661,1 - Lightning,Putnam CO. sent an Engine to fire,2,2014/06/30 09:01:00+00,USFS,FLFNF,USFS,FLFNF,29.39732,-81.69493,WF,Unknown,Y,Yes,805,2020/09/11 04:57:37+00
510035,-81.661108,29.41555003,329917972,{608462A8-DBF9-41C2-A824-1E72F8F4C0F7},,,2019/02/05 15:09:42+00,FT GATES 22,,2010,,85,22,805,2010/09/12 16:37:00+00,F,1097,1 - Lightning,,0,,USFS,,USFS,,29.41555,-81.66111,WF,Ignition,N,Yes,805,2020/09/11 04:57:40+00
511653,-81.72594132,29.11893899,329919590,{609959FA-791D-4595-AFEC-3890BC8AAFAF},34278344-cf2f-4fec-9055-273f1c112aeb,,2018/11/09 13:29:51+00,Bombing Range 2,,2018,2018-FLFNF-000116,19,9,805,2018/03/05 20:45:00+00,E,589,9 - Miscellaneous,Fire ignited by bombing range activity. Fire moved around inside fire breaks several days. Then burned out to existing range fire breaks with PSD supported with bucket work.,24,2018/04/13 06:30:00+00,USFS,FLFNF,USFS,FLFNF,29.11894,-81.72594,WF,Ignition,Y,Yes,805,2020/09/11 04:57:48+00
511685,-81.92393849,29.24866397,329919622,{253F8423-806A-4C08-9CA1-3DA2C9E8A09B},615c0bf9-6a3b-4ca7-bb12-73213425dab3,,2018/11/09 13:29:50+00,Conner,Conner,2017,2017-FLFNF-001255,40,3,805,2017/03/26 14:49:00+00,E,615,9 - Miscellaneous,,2,2017/06/08 12:00:00+00,USFS,FLFNF,USFS,FLFNF,29.24866,-81.92394,WF,Ignition,Y,Yes,805,2020/09/11 04:57:48+00
511688,-82.43833715,30.39596163,329919625,{D38AEF2B-46BA-4997-8CE4-7C9BCDB2981B}, ,FL_FNF_014016,2018/11/08 00:00:00+00,BIG CAMP, ,2014, ,31,4,805,2014/07/13 06:22:00+00,E,845,1 - Lightning, ,2,2014/07/18 15:30:00+00,USFS, ,USFS, ,30.39596,-82.43834,WF,General,Y,Yes,805,2020/09/11 04:57:48+00
511689,-82.45382993,30.46145839,329919626,{56F0C954-D367-4F58-86C9-30734B48A731}, , ,2018/11/08 00:00:00+00,COUNTYLINE, ,2012, ,42,6,805,2012/04/05 10:00:00+00,G,34936,1 - Lightning,Lightning Fire Located South of Hwy 2 in Pinhook Swamp.,2,2012/09/05 15:05:00+00,USFS, ,USFS, ,30.46146,-82.45383,WF,General,Y,Yes,805,2020/09/11 04:57:48+00
511696,-82.39484629,30.32115699,329919633,{E2DB7CD3-F01E-4D1D-9880-F0C067FF3804}, , ,2018/11/08 00:00:00+00,WATERHOLE, ,2010, ,1,1,805,2010/01/06 12:00:00+00,F,1818,7 - Arson,"Arson set fire, FS LEO investigated.",2,2010/01/16 13:29:00+00,USFS, ,USFS, ,30.32116,-82.39485,WF,General,Y,Yes,805,2020/09/11 04:57:48+00
511710,-81.71999688,29.27916118,329919647,{1BE2FC07-D887-4A3E-9A91-D25D97F03671},,,2018/11/09 13:29:27+00,HOPKINS PRAIRIE 10,,2013,,39,10,805,2013/03/31 15:12:00+00,E,560,4 - Campfire,,2,2013/04/22 16:00:00+00,USFS,,USFS,,29.27916,-81.72,WF,Ignition,Y,Yes,805,2020/09/11 04:57:48+00
511712,-81.71416355,29.2863834,329919649,{4A563EAA-F6DA-4731-A93E-20D7C437FA87},,,2018/11/09 13:29:30+00,HOPKINS PRAIRIE,,2013,,20,3,805,2013/03/02 13:17:00+00,F,1918,9 - Miscellaneous,Fire started on FS land and burned 98/acres of Pvt land for a total of 1918 acres,2,2013/04/22 16:00:00+00,USFS,,USFS,,29.28638,-81.71416,WF,Ignition,Y,Yes,805,2020/09/11 04:57:48+00
511748,-82.48444106,30.31054985,329919685,{CC3FE6FD-6D29-48AE-B736-B80B4A69AB04}, , ,2018/11/08 00:00:00+00,MOTHER'S DAY, ,2010, ,30,7,805,2010/05/09 11:00:00+00,F,3740,1 - Lightning,"Ligthening fire started in the SW part of the Big Gum Swamp, used forest road 233, 232 and swamps to hold fire.",2,2010/06/01 11:49:00+00,USFS, ,USFS, ,30.31055,-82.48444,WF,General,Y,Yes,805,2020/09/11 04:57:49+00
511754,-81.72444131,29.46749446,329919691,{0EEB1927-BBF2-4BFE-B591-886A22D40E49},,,2018/11/09 13:29:47+00,LIL LAKE GEORGE WILD,,2011,,138,29,805,2011/06/18 11:31:00+00,F,2226,1 - Lightning,This fire is in Section 44,6,2011/07/27 12:30:00+00,USFS,,USFS,,29.46749,-81.72444,WF,Ignition,Y,Yes,805,2020/09/11 04:57:49+00
511796,-81.90610793,29.25416119,329919733,{B6743CE3-BBA9-43D2-BA42-C2672E7B6F8C},,,2018/11/09 13:29:51+00,CONNER 13,,2011,,45,13,805,2011/04/30 15:13:00+00,E,516,1 - Lightning,,2,2011/06/14 12:46:00+00,State,,USFS,,29.25416,-81.90611,WF,Ignition,Y,Yes,805,2020/09/11 04:57:49+00
511803,-81.68666355,29.41999448,329919740,{34D66349-8AF1-4AD3-9B83-8BA78C12DC9D},,,2018/11/09 13:29:24+00,FERRY 7,,2011,,19,7,805,2011/02/28 11:17:00+00,E,698,9 - Miscellaneous,,2,2011/04/10 16:07:00+00,USFS,,USFS,,29.41999,-81.68666,WF,Ignition,Y,Yes,805,2020/09/11 04:57:49+00
511822,-81.71027467,29.12221677,329919759,{F1D317A6-5221-41D4-8BFD-713019E43BE4},,,2018/11/09 13:29:30+00,BOMBING RANGE NINE21,,2010,,96,21,805,2010/10/18 12:21:00+00,F,3111,2 - Equipment Use,,6,2010/11/09 13:00:00+00,USFS,,USFS,,29.12222,-81.71027,WF,Ignition,Y,Yes,805,2020/09/11 04:57:49+00
511823,-81.79694129,29.3124945,329919760,{72CC81C9-6D23-4853-8393-1E68F92F8427},,,2018/11/09 13:29:47+00,SALT SPRINGS #16,,2010,,68,16,805,2010/06/28 13:25:00+00,F,1221,1 - Lightning,,7,2010/07/17 10:51:00+00,USFS,,USFS,,29.31249,-81.79694,WF,Ignition,Y,Yes,805,2020/09/11 04:57:49+00
511871,-81.77176353,29.32016395,329919808,{F052FFD6-AE17-4B52-9651-4312F33F64D4},b2aa3622-7bd2-4663-a063-55ef204e9e1b,,2019/02/05 15:09:27+00,Island Fire,,2016,2016-FLFNF-000939,42,6,805,2016/05/05 14:13:00+00,E,504,1 - Lightning,,0,2016/05/25 11:20:00+00,USFS,FLFNF,USFS,FLFNF,29.32016,-81.77176,WF,Ignition,N,Yes,805,2020/09/11 04:57:49+00
512749,-84.95453663,30.20689432,329920686,{1EE9429B-CD41-4DD8-AB40-CA93352291A7},1c427a2f-ec33-45a1-88e6-eaf5f5814ec9,,2019/02/05 15:10:42+00,Rock Pond,,2016,2016-FLFNF-001004,61,4,805,2016/06/22 10:39:00+00,F,1290,7 - Arson,,0,2016/07/11 16:00:00+00,USFS,FLFNF,USFS,FLFNF,30.20689,-84.95454,WF,General,Y,Yes,805,2020/09/11 04:57:54+00
512759,-84.55659881,30.02666108,329920696,{B9878F76-6B41-49FC-A93E-B1FD8337E96D},141c619f-d4b9-4fe2-bcb8-cfc0037e52c9,,2019/02/05 15:10:41+00,Woodlake,,2016,2016-FLFNF-000823,9,1,805,2016/02/08 17:00:00+00,E,941,9 - Miscellaneous,,0,2016/03/21 17:00:00+00,USFS,FLFNF,USFS,FLFNF,30.02666,-84.5566,WF,Unknown,Y,Yes,805,2020/09/11 04:57:54+00
512761,-82.33635666,30.39481426,329920698,{917CB84A-EBA9-418B-9457-AC31D9452D95},18ae5a36-05e6-46fe-b919-1400294c42b2,FL_FNF-001040,2018/11/08 00:00:00+00,Taylor, ,2016,2016-FLFNF-001040,85,8,805,2016/07/12 14:43:00+00,E,985,1 - Lightning,Fire has received some rain in the past two days.,2,2016/09/18 08:00:00+00,USFS,FLFNF,USFS,FLFNF,30.39481,-82.33636,WF,General,Y,Yes,805,2020/09/11 04:57:54+00
512988,-82.44092997,30.39972899,329920925,{83AF6F16-491F-48E5-8D1D-BFA28EBB08B8}, ,FL_FNF_012012,2018/11/08 00:00:00+00,BIG CAMP, ,2012,FL_FNF_012012,2,1,805,2012/01/04 12:05:00+00,E,553,7 - Arson,Arson Fire located North of Big Camp Hunt Camp off FSR 223B,2,2012/01/27 08:40:00+00,USFS,FLFNF,USFS,FLFNF,30.39973,-82.44093,WF,General,Y,Yes,805,2020/09/11 04:57:55+00
